run,seed,scenario,min_R_over_R0,final_R_over_R0,max_B,final_B,stress_share,max_w_gap,min_S,final_M_re,final_M_public,yin_cumulative,reflux_cumulative,sf_tax_integral,commons_spend_integral,public_money_identity_error
6,202605,DLE baseline,0.19820485490662015,0.5651402693886522,2677.9635682552375,2005.7959342969557,0.6256830601092896,0.8291827396642336,0.6528118424144054,236.2617071855601,550.0,0.0,0.0,41719.525338918706,22045.299657220843,0.0
6,202605,Yin 5%,0.1729683508522744,0.542677307545305,1793.6344372590413,1094.386423383143,0.49453551912568305,0.8277235501532338,0.6528115953980516,239.74086353545601,1612.7143712539676,1062.7143712539726,0.0,37563.164326270016,21225.53145836849,-5.002220859751105e-12
6,202605,Reflux 2% max,0.20754503458969312,0.4853172482719335,3055.230076923785,2175.93323326164,0.8224043715846995,0.8276998658995983,0.6528117264993267,209.3819232032344,245.872326044417,0.0,304.12767395558285,42201.67678121598,22078.477592632687,-1.1368683772161603e-13
6,202605,Yin 5% + reflux 2%,0.1832744128467406,0.5890975969392056,2067.3821619585433,1449.4149027153671,0.5273224043715847,0.8237486858634128,0.6528115968254256,252.76825956195563,1330.5537700716993,1079.9323674628342,299.3785973911403,38607.229272735116,21577.515910652706,5.4001247917767614e-12
7,202606,DLE baseline,0.18594232581823833,0.6338200763135193,2369.933203378634,1772.4593396860953,0.49453551912568305,0.8498327520019832,0.6528118086586845,247.5165475462912,550.0,0.0,0.0,42960.69168506964,22508.11469054054,0.0
7,202606,Yin 5%,0.17689601927814158,0.5936378484392609,1766.3197405175017,1197.6641059276308,0.5491803278688525,0.8495768042983541,0.652819453308085,246.37535403690958,1554.5822880646463,1004.5822880646471,0.0,35759.50100354863,20047.19217791954,-7.958078640513122e-13
7,202606,Reflux 2% max,0.1798081504420427,0.36513314424748045,3657.380804047796,1021.6613145964153,0.8169398907103825,0.8565194962369705,0.6528172929860881,169.99749687097344,284.625884705031,0.0,265.3741152949692,40612.365295500014,20702.97082025752,2.2737367544323206e-13
7,202606,Yin 5% + reflux 2%,0.18090481148440926,0.6481767082439183,2092.5319811351724,1569.5333868868736,0.5601092896174863,0.8465703147615291,0.6528190348075456,261.11756079429796,1313.955987955064,1024.3747569338755,260.4187689788085,36677.90475091513,20437.244997325233,-2.8990143619012088e-12
8,202607,DLE baseline,0.1790620759067761,0.5729950499484727,2465.397522235484,1798.05677931057,0.6420765027322405,0.8449339836131248,0.6528137418088062,232.76972316904693,550.0,0.0,0.0,42855.18088749517,22326.650754604198,0.0
8,202607,Yin 5%,0.17743055333927057,0.6036013958341879,1570.5928502588597,1226.2286339212412,0.4808743169398907,0.8293441652669072,0.6528139610459577,255.76084817575952,1621.8538372803418,1071.8538372803375,0.0,37924.469846557615,21397.60951411985,4.320099833421409e-12
8,202607,Reflux 2% max,0.18504448065419554,0.8602484571548579,2648.494360596467,2195.9158824932297,0.7650273224043715,0.8447102529192005,0.6528137447493988,318.31279517740654,254.40053998884468,0.0,295.5994600111562,44199.53984551136,22855.56674880018,9.094947017729282e-13
8,202607,Yin 5% + reflux 2%,0.1812089298364015,0.6503795425039886,1959.986606287366,1637.8485238687108,0.4972677595628415,0.8305779572512665,0.6528115939337906,265.5332469782499,1338.1926533654419,1086.6034001722792,298.4107468068415,38847.01110618771,21690.53145908377,4.149569576838985e-12
9,202608,DLE baseline,0.1599630019624351,0.9579487542686779,2664.156025373352,1863.7789521351137,0.48633879781420764,0.8483392749763736,0.652811591264346,268.7748675448368,550.0,0.0,0.0,44656.40273192809,24039.27420660876,0.0
9,202608,Yin 5%,0.142848423421187,0.9579487542700301,2154.524182570972,1626.7856434552673,0.22950819672131148,0.8495213062413844,0.6528115912649602,279.81447265831,1685.0308568366252,1135.0308568366297,0.0,38237.06905674916,22685.57582732756,-4.547473508864641e-12
9,202608,Reflux 2% max,0.17822012789809646,0.9581260829656058,3749.258155806894,3505.918236058605,0.8278688524590164,0.8371444525351742,0.6528115913606377,268.74730389485853,201.0425250789502,0.0,348.9574749210498,42539.98261542551,23273.517771919975,5.684341886080802e-14
9,202608,Yin 5% + reflux 2%,0.14941064599822954,0.958002530515105,2515.7474765460915,2272.680333279371,0.4344262295081967,0.8461645851913261,0.6528145703395132,261.53670338199333,1308.6197986835316,1095.1563216087281,336.5365229251967,37781.660372631,21882.879550130336,1.7053025658242404e-13
10,202609,DLE baseline,0.22316290772517813,0.5411929422269062,2743.424141130361,1933.0814804610493,0.7896174863387978,0.8181964774961886,0.6528260215769079,218.83096548005688,550.0,0.0,0.0,40666.29826543235,21503.222439235233,0.0
10,202609,Yin 5%,0.21852272955222315,0.5082549680167888,1623.7587662175797,1090.3822546905099,0.5983606557377049,0.8004940694384952,0.6528359960918069,224.0140023182697,1559.5330958709064,1009.5330958709087,0.0,36372.08049283584,20158.101604637224,-2.2737367544323206e-12
10,202609,Reflux 2% max,0.22600741461966964,0.5377614306308924,3094.868494027802,2124.485555495567,0.8142076502732241,0.8186082300330322,0.6528117412369103,217.04016264631932,270.98536629094514,0.0,279.0146337090549,41613.329132580104,21782.031584258366,5.684341886080802e-14
10,202609,Yin 5% + reflux 2%,0.2209933762708686,0.6805066960536156,1866.4007388416912,1434.662601937678,0.5765027322404371,0.8021546116744891,0.6528117474209759,271.1009258845754,1346.7036435712637,1085.5306804030133,288.82703683175714,38412.31092376834,21669.304403300957,7.503331289626658e-12
11,202610,DLE baseline,0.2929314024389235,0.9580968344143586,2577.7199251265415,2202.5532461889234,0.6174863387978142,0.7791792748982278,0.6528201272623941,275.8331676783308,550.0,0.0,0.0,41342.85881741888,22175.320185939574,0.0
11,202610,Yin 5%,0.2915154993679361,0.8715086842860873,2115.59796134245,1018.1695609739705,0.5519125683060109,0.750792242178976,0.6528197157183312,260.80407052325296,1594.0783583419382,1044.0783583419386,0.0,36565.33293300925,20847.4728768464,-4.547473508864641e-13
11,202610,Reflux 2% max,0.31194570044466813,0.9603381445485741,4190.679753617475,2572.519247395442,0.819672131147541,0.774708804245065,0.6528197358805146,258.240017830967,241.07763663335055,0.0,308.92236336664917,41841.1810860268,22462.583924269842,-2.8421709430404007e-13
11,202610,Yin 5% + reflux 2%,0.2906262744216029,0.8398371030304528,2414.387128027071,1545.1342281542181,0.546448087431694,0.7606686261041888,0.6528182700477915,249.79444254415233,1329.9952526844845,1079.381588234391,299.38633554991407,37431.11303619094,21551.748309113573,7.503331289626658e-12
12,202611,DLE baseline,0.16836947164121022,0.9581933595581301,2714.877410164754,2289.4936658514157,0.6721311475409836,0.847235915618008,0.6528123242051622,276.19836719485244,550.0,0.0,0.0,41663.20006226176,22276.99120729517,0.0
12,202611,Yin 5%,0.17133023703650344,0.9586746173650754,1613.2448345076623,1466.8928872673198,0.4972677595628415,0.8313248937839955,0.6528124728709768,259.78893221611526,1568.5918732667649,1018.5918732667677,0.0,36431.75329563514,20354.61335723025,-2.8421709430404007e-12
12,202611,Reflux 2% max,0.17001079316275924,0.9582385561324485,3088.7551872954787,2912.5362267800106,0.8005464480874317,0.8486321158408281,0.6528123585475533,271.27125924220286,237.85540537154967,0.0,312.1445946284491,41714.550990656266,22176.98048189173,-1.2505552149377763e-12
12,202611,Yin 5% + reflux 2%,0.17298947002553602,0.9792564552799361,1827.0914872121712,1029.8926400729617,0.5109289617486339,0.8331334641087101,0.6528124580590119,273.49118571910435,1323.1147575817768,1088.435306992353,315.3205494105817,39301.10042905379,21743.527225447113,5.5138116294983774e-12
13,202612,DLE baseline,0.17579026605975134,0.9653344787335988,2511.173976133071,2454.7406992716787,0.453551912568306,0.8481133661671744,0.6528115915172643,273.3930476622222,550.0,0.0,0.0,44030.91750552089,23760.11093108642,0.0
13,202612,Yin 5%,0.1658888034385748,0.4288229088164865,2244.4272961981596,753.0822427229726,0.3907103825136612,0.8370411710536748,0.6528115914165474,186.64485863584704,1621.0580759747297,1071.058075974731,0.0,37044.076663606975,21381.637189108704,-1.3642420526593924e-12
13,202612,Reflux 2% max,0.1902611824658332,0.7876839126473437,3676.9140412419356,2773.9832188973883,0.8360655737704918,0.8413962898584619,0.6528115915093569,243.6054470940174,244.05167523171522,0.0,305.9483247682845,41647.116607374934,22393.5663340716,-2.8421709430404007e-13
13,202612,Yin 5% + reflux 2%,0.1721429660185582,0.9579487542686779,2272.1824438064746,1551.528350526746,0.273224043715847,0.8373321640194704,0.652811591264346,274.1927984594619,1367.6932371542648,1158.1796269313293,340.48638977706446,39902.90353968437,23129.99912516776,0.0
14,202613,DLE baseline,0.11231551492519791,0.7554810341195791,2395.5180446364975,1236.544101840887,0.5765027322404371,0.8684620527033121,0.6528126018545722,240.09534444331882,550.0,0.0,0.0,42752.0221634902,22110.69877446409,0.0
14,202613,Yin 5%,0.10539827743500811,0.7794689163211799,1204.70873315371,1001.6650058284539,0.674863387978142,0.8529566788833303,0.653932174059999,265.63817407456344,1542.047752751532,992.0477527515357,0.0,37402.49686489612,19793.261436980363,-3.637978807091713e-12
14,202613,Reflux 2% max,0.1142499972729755,0.9579629397831464,2489.5884199802135,2038.6589629324694,0.5300546448087432,0.8693774899119734,0.6528126090348323,267.59964302160984,245.36286134840017,0.0,304.6371386515992,44966.97530080188,23333.721226952555,-6.252776074688882e-13
14,202613,Yin 5% + reflux 2%,0.10882998680231688,0.958611568986446,1698.6727486740513,1613.078974580364,0.6010928961748634,0.8557164584481152,0.6531126813080804,269.12339984343765,1333.1446749702957,1065.708056844161,282.5633818738725,38278.294664588444,21273.043896496056,7.105427357601002e-12
15,202614,DLE baseline,0.2979872938108794,0.43970691813768015,3072.733113873213,1744.308754974586,0.6174863387978142,0.7899606886076997,0.6528119262846914,212.02475497364173,550.0,0.0,0.0,40841.02838155787,21727.137414134737,0.0
15,202614,Yin 5%,0.2974471988602943,0.3042234999233196,1835.246125975504,900.2032166451779,0.5765027322404371,0.7714679602843629,0.6529131423008011,182.45506030826812,1538.1386045935967,988.1386045936005,0.0,35068.15200536736,19733.55195682816,-3.751665644813329e-12
15,202614,Reflux 2% max,0.31764895701358975,0.4223222311346893,3388.918872923214,2358.4206139409876,0.8333333333333334,0.7887346502110872,0.6528118474130077,204.13512505874513,264.94085030910486,0.0,285.05914969089497,40964.299032339375,21812.703790806387,-1.7053025658242404e-13
15,202614,Yin 5% + reflux 2%,0.2960537633990699,0.49949452499793934,2088.0913612028003,1553.9140471669473,0.5710382513661202,0.7632961576515812,0.652812003608607,241.31810577746387,1327.2448695702178,1051.7117305310649,274.4668609608502,36911.4991185103,20996.026052516987,3.183231456205249e-12
16,202615,DLE baseline,0.29437344350996697,0.9785432124318846,2801.606127961038,1348.4422915210407,0.546448087431694,0.7783508929355526,0.6528119918619224,265.78893256965574,550.0,0.0,0.0,43264.77523809338,23030.894483184667,0.0
16,202615,Yin 5%,0.29363134096904403,0.9857652484774732,2059.380280136395,1007.709679276805,0.5109289617486339,0.7493252308439411,0.6529783596562715,282.3328465258513,1573.984845151612,1023.9848451516151,0.0,36217.96164922906,20458.767434589132,-3.069544618483633e-12
16,202615,Reflux 2% max,0.2651049446438184,0.9583795589676314,4078.5545225949163,2668.648400933333,0.8060109289617486,0.7736501326447167,0.6528177084352323,266.1749515682437,259.43273940793296,0.0,290.5672605920688,40308.73482483487,21781.642726127524,1.7621459846850485e-12
16,202615,Yin 5% + reflux 2%,0.2923273297096709,0.8435823801969284,2351.3300574194623,1033.6811662940108,0.5218579234972678,0.759573884353396,0.6528155205090124,258.6941154183459,1342.6830049414623,1094.8177484256223,302.1347434841603,38312.47171899138,21851.19855444455,2.8421709430404007e-13
17,202616,DLE baseline,0.13322368962099249,0.47385887079694605,2931.0662577850453,1362.3548752238958,0.773224043715847,0.8381193725660762,0.6532394445373684,210.71794155003033,550.0,0.0,0.0,41516.24501832884,21630.967862398662,0.0
17,202616,Yin 5%,0.13323369756665376,0.37531305478025595,1759.426023147766,1054.289888744917,0.6775956284153005,0.8236042397045441,0.6531842360502768,195.4120670906384,1524.2351657309982,974.2351657309998,0.0,35492.631141499645,19454.061918621897,-1.5916157281026244e-12
17,202616,Reflux 2% max,0.14067053445150585,0.4736117160866967,3445.873130363546,1598.9272065038406,0.8060109289617486,0.8349177854006623,0.6532001968864153,209.75828731959538,253.8892606855466,0.0,296.1107393144542,42998.2535364543,22434.6422555116,7.389644451905042e-13
17,202616,Yin 5% + reflux 2%,0.13252121798968824,0.7925829122498401,1940.7701357366232,703.6691817146851,0.644808743169399,0.828346962919564,0.6531945498182762,327.87998465679607,1353.7205801318846,1107.2122170282662,303.4916368963816,40426.23663258225,22120.005747536838,0.0
18,202617,DLE baseline,0.2343846082734723,0.9579496573432664,2469.748477392439,1969.1992839723353,0.5601092896174863,0.8299427699894638,0.6528120015420106,267.75141737615314,550.0,0.0,0.0,41857.35026622931,22166.634466152835,0.0
18,202617,Yin 5%,0.2360885589781553,0.9579488031247788,1635.3850142322797,1298.967374388973,0.48633879781420764,0.8174411566592631,0.6528116134602644,270.401591754714,1590.210317595485,1040.2103175954805,0.0,36119.26058814972,20755.596352967463,4.547473508864641e-12
18,202617,Reflux 2% max,0.23173606864751786,0.9579881704096375,3418.6415374394533,2294.1453578502937,0.8169398907103825,0.8295179566761485,0.6528294983720289,253.90400346416035,250.4144912840574,0.0,299.5855087159425,41297.81915234394,21940.000581217464,-1.1368683772161603e-13
18,202617,Yin 5% + reflux 2%,0.24401514605875413,0.9579487997261755,1802.5798508048222,1557.6002900635947,0.4918032786885246,0.808467748211036,0.6528116119162378,270.07081138303903,1319.604176712152,1061.7338569761482,292.1296802639969,37387.16378436464,21196.175120008287,5.684341886080801e-13
19,202618,DLE baseline,0.20573331166793787,0.9579487542807397,2408.963619429477,2015.4412374600638,0.4726775956284153,0.8298626430935743,0.6528115912698258,269.7232000404588,550.0,0.0,0.0,42517.80563998732,22964.91107958858,0.0
19,202618,Yin 5%,0.2025908122289513,0.9579487542822903,1788.3960235452416,1788.3960235452416,0.4262295081967213,0.8131204663485532,0.6528115912705302,253.23190026510198,1556.410997321579,1006.4109973215848,0.0,35163.88529728591,20105.131035276332,-5.6843418860808015e-12
19,202618,Reflux 2% max,0.21188120967453336,0.9579487914585356,2633.5839378097453,2550.0706670772897,0.8087431693989071,0.8299550122648787,0.6528116081601488,265.09878626785456,250.31975122792787,0.0,299.68024877207216,41252.2945224228,21756.410379258865,5.684341886080802e-14
19,202618,Yin 5% + reflux 2%,0.20760838925625524,0.9579487542821912,1813.8083336032178,1749.6281131461485,0.4371584699453552,0.8145252538637635,0.6528115912704853,270.24822734141094,1328.0574252605095,1072.107927144796,294.0505018842812,37288.94485605171,21411.86213274442,-5.229594535194337e-12
20,202619,DLE baseline,0.14430124619933277,0.5877730721781429,2934.886747159771,1728.256538248834,0.6202185792349727,0.8494678245880419,0.6528116229435655,250.23971666226902,550.0,0.0,0.0,42376.86754434201,22894.294280968992,0.0
20,202619,Yin 5%,0.14755174673560711,0.3598062139886156,2266.9517052991923,489.16384182878716,0.2650273224043716,0.833733754902918,0.652811591264346,191.47199880957666,1633.1079962379088,1083.1079962379083,0.0,37522.6163305283,21621.147616475893,4.547473508864641e-13
20,202619,Reflux 2% max,0.14956326913140547,0.44696636729212874,4069.2255843026583,2584.065858711178,0.8114754098360656,0.848741071674799,0.6528115917100537,201.67061467344502,221.93597582569944,0.0,328.06402417430047,41086.649203052264,22310.469592613277,-1.1368683772161603e-13
20,202619,Yin 5% + reflux 2%,0.14697442124334983,0.5318759755987512,2270.6957074103884,1131.5549775609215,0.2814207650273224,0.8369147430125188,0.6528115912645379,240.3421677047447,1353.1545079550694,1143.7530789491464,340.59857099407816,39782.20703453863,22840.57410877914,1.2505552149377763e-12
